schedule_id,img_path,pcd_path,txt_path,dz_mm,max_width_mm,top_length_mm,point_idx,u,v
202511230730538942,/workspace/sequences_sample/20251123/202511230730538942/image/0000.jpg,/workspace/sequences_sample/20251123/202511230730538942/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230730538942/results/20251123_073234.txt,2362,2726,521,1,810,392
202511230730538942,/workspace/sequences_sample/20251123/202511230730538942/image/0000.jpg,/workspace/sequences_sample/20251123/202511230730538942/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230730538942/results/20251123_073234.txt,2362,2726,521,2,827,781
202511230730538942,/workspace/sequences_sample/20251123/202511230730538942/image/0000.jpg,/workspace/sequences_sample/20251123/202511230730538942/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230730538942/results/20251123_073234.txt,2362,2726,521,3,1114,399
202511230730538942,/workspace/sequences_sample/20251123/202511230730538942/image/0000.jpg,/workspace/sequences_sample/20251123/202511230730538942/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230730538942/results/20251123_073234.txt,2362,2726,521,4,1114,785
202511230751539180,/workspace/sequences_sample/20251123/202511230751539180/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539180/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539180/results/20251123_075231.txt,761,2420,954,1,837,443
202511230751539180,/workspace/sequences_sample/20251123/202511230751539180/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539180/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539180/results/20251123_075231.txt,761,2420,954,2,834,735
202511230751539180,/workspace/sequences_sample/20251123/202511230751539180/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539180/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539180/results/20251123_075231.txt,761,2420,954,3,1128,458
202511230751539180,/workspace/sequences_sample/20251123/202511230751539180/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539180/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539180/results/20251123_075231.txt,761,2420,954,4,1141,744
202511230751539181,/workspace/sequences_sample/20251123/202511230751539181/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539181/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539181/results/20251123_075625.txt,726,3301,1061,1,843,379
202511230751539181,/workspace/sequences_sample/20251123/202511230751539181/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539181/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539181/results/20251123_075625.txt,726,3301,1061,2,833,778
202511230751539181,/workspace/sequences_sample/20251123/202511230751539181/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539181/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539181/results/20251123_075625.txt,726,3301,1061,3,1166,403
202511230751539181,/workspace/sequences_sample/20251123/202511230751539181/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539181/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539181/results/20251123_075625.txt,726,3301,1061,4,1176,791
202511230751539182,/workspace/sequences_sample/20251123/202511230751539182/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539182/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539182/results/20251123_080024.txt,688,2431,1113,1,842,432
202511230751539182,/workspace/sequences_sample/20251123/202511230751539182/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539182/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539182/results/20251123_080024.txt,688,2431,1113,2,833,725
202511230751539182,/workspace/sequences_sample/20251123/202511230751539182/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539182/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539182/results/20251123_080024.txt,688,2431,1113,3,1138,453
202511230751539182,/workspace/sequences_sample/20251123/202511230751539182/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539182/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539182/results/20251123_080024.txt,688,2431,1113,4,1143,733
202511230751539183,/workspace/sequences_sample/20251123/202511230751539183/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539183/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539183/results/20251123_080415.txt,686,3335,937,1,834,380
202511230751539183,/workspace/sequences_sample/20251123/202511230751539183/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539183/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539183/results/20251123_080415.txt,686,3335,937,2,837,767
202511230751539183,/workspace/sequences_sample/20251123/202511230751539183/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539183/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539183/results/20251123_080415.txt,686,3335,937,3,1131,389
202511230751539183,/workspace/sequences_sample/20251123/202511230751539183/image/0000.jpg,/workspace/sequences_sample/20251123/202511230751539183/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230751539183/results/20251123_080415.txt,686,3335,937,4,1124,782
202511230813539418,/workspace/sequences_sample/20251123/202511230813539418/image/0000.jpg,/workspace/sequences_sample/20251123/202511230813539418/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230813539418/results/20251123_081622.txt,2360,2513,534,1,806,383
202511230813539418,/workspace/sequences_sample/20251123/202511230813539418/image/0000.jpg,/workspace/sequences_sample/20251123/202511230813539418/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230813539418/results/20251123_081622.txt,2360,2513,534,2,819,751
202511230813539418,/workspace/sequences_sample/20251123/202511230813539418/image/0000.jpg,/workspace/sequences_sample/20251123/202511230813539418/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230813539418/results/20251123_081622.txt,2360,2513,534,3,1114,390
202511230813539418,/workspace/sequences_sample/20251123/202511230813539418/image/0000.jpg,/workspace/sequences_sample/20251123/202511230813539418/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230813539418/results/20251123_081622.txt,2360,2513,534,4,1109,758
202511230816539458,/workspace/sequences_sample/20251123/202511230816539458/image/0000.jpg,/workspace/sequences_sample/20251123/202511230816539458/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230816539458/results/20251123_082055.txt,2354,2704,580,1,803,395
202511230816539458,/workspace/sequences_sample/20251123/202511230816539458/image/0000.jpg,/workspace/sequences_sample/20251123/202511230816539458/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230816539458/results/20251123_082055.txt,2354,2704,580,2,807,774
202511230816539458,/workspace/sequences_sample/20251123/202511230816539458/image/0000.jpg,/workspace/sequences_sample/20251123/202511230816539458/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230816539458/results/20251123_082055.txt,2354,2704,580,3,1114,392
202511230816539458,/workspace/sequences_sample/20251123/202511230816539458/image/0000.jpg,/workspace/sequences_sample/20251123/202511230816539458/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230816539458/results/20251123_082055.txt,2354,2704,580,4,1109,787
202511230841539714,/workspace/sequences_sample/20251123/202511230841539714/image/0000.jpg,/workspace/sequences_sample/20251123/202511230841539714/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230841539714/results/20251123_084633.txt,2356,2600,15,1,805,381
202511230841539714,/workspace/sequences_sample/20251123/202511230841539714/image/0000.jpg,/workspace/sequences_sample/20251123/202511230841539714/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230841539714/results/20251123_084633.txt,2356,2600,15,2,818,737
202511230844539760,/workspace/sequences_sample/20251123/202511230844539760/image/0000.jpg,/workspace/sequences_sample/20251123/202511230844539760/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230844539760/results/20251123_085046.txt,1520,3954,162,1,827,331
202511230844539760,/workspace/sequences_sample/20251123/202511230844539760/image/0000.jpg,/workspace/sequences_sample/20251123/202511230844539760/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230844539760/results/20251123_085046.txt,1520,3954,162,2,817,836
202511230844539760,/workspace/sequences_sample/20251123/202511230844539760/image/0000.jpg,/workspace/sequences_sample/20251123/202511230844539760/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230844539760/results/20251123_085046.txt,1520,3954,162,3,1040,316
202511230844539760,/workspace/sequences_sample/20251123/202511230844539760/image/0000.jpg,/workspace/sequences_sample/20251123/202511230844539760/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511230844539760/results/20251123_085046.txt,1520,3954,162,4,1034,834
202511231342542463,/workspace/sequences_sample/20251123/202511231342542463/image/0000.jpg,/workspace/sequences_sample/20251123/202511231342542463/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231342542463/results/20251123_134554.txt,2355,3994,873,1,807,319
202511231342542463,/workspace/sequences_sample/20251123/202511231342542463/image/0000.jpg,/workspace/sequences_sample/20251123/202511231342542463/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231342542463/results/20251123_134554.txt,2355,3994,873,2,805,837
202511231342542463,/workspace/sequences_sample/20251123/202511231342542463/image/0000.jpg,/workspace/sequences_sample/20251123/202511231342542463/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231342542463/results/20251123_134554.txt,2355,3994,873,3,1161,317
202511231342542463,/workspace/sequences_sample/20251123/202511231342542463/image/0000.jpg,/workspace/sequences_sample/20251123/202511231342542463/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231342542463/results/20251123_134554.txt,2355,3994,873,4,1169,858
202511231346542489,/workspace/sequences_sample/20251123/202511231346542489/image/0000.jpg,/workspace/sequences_sample/20251123/202511231346542489/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231346542489/results/20251123_135202.txt,2357,3409,1022,1,814,352
202511231346542489,/workspace/sequences_sample/20251123/202511231346542489/image/0000.jpg,/workspace/sequences_sample/20251123/202511231346542489/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231346542489/results/20251123_135202.txt,2357,3409,1022,2,819,806
202511231346542489,/workspace/sequences_sample/20251123/202511231346542489/image/0000.jpg,/workspace/sequences_sample/20251123/202511231346542489/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231346542489/results/20251123_135202.txt,2357,3409,1022,3,1209,360
202511231346542489,/workspace/sequences_sample/20251123/202511231346542489/image/0000.jpg,/workspace/sequences_sample/20251123/202511231346542489/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231346542489/results/20251123_135202.txt,2357,3409,1022,4,1206,823
202511231352542540,/workspace/sequences_sample/20251123/202511231352542540/image/0000.jpg,/workspace/sequences_sample/20251123/202511231352542540/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231352542540/results/20251123_135822.txt,2349,3260,1080,1,817,354
202511231352542540,/workspace/sequences_sample/20251123/202511231352542540/image/0000.jpg,/workspace/sequences_sample/20251123/202511231352542540/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231352542540/results/20251123_135822.txt,2349,3260,1080,2,814,779
202511231352542540,/workspace/sequences_sample/20251123/202511231352542540/image/0000.jpg,/workspace/sequences_sample/20251123/202511231352542540/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231352542540/results/20251123_135822.txt,2349,3260,1080,3,1189,370
202511231352542540,/workspace/sequences_sample/20251123/202511231352542540/image/0000.jpg,/workspace/sequences_sample/20251123/202511231352542540/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231352542540/results/20251123_135822.txt,2349,3260,1080,4,1203,811
202511231358542594,/workspace/sequences_sample/20251123/202511231358542594/image/0000.jpg,/workspace/sequences_sample/20251123/202511231358542594/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231358542594/results/20251123_140354.txt,2353,2515,1131,1,834,392
202511231358542594,/workspace/sequences_sample/20251123/202511231358542594/image/0000.jpg,/workspace/sequences_sample/20251123/202511231358542594/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231358542594/results/20251123_140354.txt,2353,2515,1131,2,831,740
202511231358542594,/workspace/sequences_sample/20251123/202511231358542594/image/0000.jpg,/workspace/sequences_sample/20251123/202511231358542594/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231358542594/results/20251123_140354.txt,2353,2515,1131,3,1195,411
202511231358542594,/workspace/sequences_sample/20251123/202511231358542594/image/0000.jpg,/workspace/sequences_sample/20251123/202511231358542594/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231358542594/results/20251123_140354.txt,2353,2515,1131,4,1210,758
202511231417542745,/workspace/sequences_sample/20251123/202511231417542745/image/0000.jpg,/workspace/sequences_sample/20251123/202511231417542745/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231417542745/results/20251123_142059.txt,2354,2550,360,1,823,409
202511231417542745,/workspace/sequences_sample/20251123/202511231417542745/image/0000.jpg,/workspace/sequences_sample/20251123/202511231417542745/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231417542745/results/20251123_142059.txt,2354,2550,360,2,821,752
202511231417542745,/workspace/sequences_sample/20251123/202511231417542745/image/0000.jpg,/workspace/sequences_sample/20251123/202511231417542745/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231417542745/results/20251123_142059.txt,2354,2550,360,3,1099,400
202511231417542745,/workspace/sequences_sample/20251123/202511231417542745/image/0000.jpg,/workspace/sequences_sample/20251123/202511231417542745/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231417542745/results/20251123_142059.txt,2354,2550,360,4,1097,776
202511231606543728,/workspace/sequences_sample/20251123/202511231606543728/image/0000.jpg,/workspace/sequences_sample/20251123/202511231606543728/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231606543728/results/20251123_160829.txt,1476,3144,562,1,840,402
202511231606543728,/workspace/sequences_sample/20251123/202511231606543728/image/0000.jpg,/workspace/sequences_sample/20251123/202511231606543728/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231606543728/results/20251123_160829.txt,1476,3144,562,2,817,776
202511231606543728,/workspace/sequences_sample/20251123/202511231606543728/image/0000.jpg,/workspace/sequences_sample/20251123/202511231606543728/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231606543728/results/20251123_160829.txt,1476,3144,562,3,1104,398
202511231606543728,/workspace/sequences_sample/20251123/202511231606543728/image/0000.jpg,/workspace/sequences_sample/20251123/202511231606543728/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231606543728/results/20251123_160829.txt,1476,3144,562,4,1097,786
202511231850545158,/workspace/sequences_sample/20251123/202511231850545158/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545158/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545158/results/20251123_185134.txt,2310,2704,580,1,824,400
202511231850545158,/workspace/sequences_sample/20251123/202511231850545158/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545158/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545158/results/20251123_185134.txt,2310,2704,580,2,816,761
202511231850545158,/workspace/sequences_sample/20251123/202511231850545158/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545158/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545158/results/20251123_185134.txt,2310,2704,580,3,1115,408
202511231850545158,/workspace/sequences_sample/20251123/202511231850545158/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545158/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545158/results/20251123_185134.txt,2310,2704,580,4,1116,777
202511231850545159,/workspace/sequences_sample/20251123/202511231850545159/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545159/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545159/results/20251123_185406.txt,2285,2116,127,1,816,423
202511231850545159,/workspace/sequences_sample/20251123/202511231850545159/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545159/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545159/results/20251123_185406.txt,2285,2116,127,2,813,712
202511231850545160,/workspace/sequences_sample/20251123/202511231850545160/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545160/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545160/results/20251123_185643.txt,2246,2678,999,1,819,399
202511231850545160,/workspace/sequences_sample/20251123/202511231850545160/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545160/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545160/results/20251123_185643.txt,2246,2678,999,2,826,744
202511231850545160,/workspace/sequences_sample/20251123/202511231850545160/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545160/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545160/results/20251123_185643.txt,2246,2678,999,3,1167,409
202511231850545160,/workspace/sequences_sample/20251123/202511231850545160/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545160/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545160/results/20251123_185643.txt,2246,2678,999,4,1179,761
202511231850545161,/workspace/sequences_sample/20251123/202511231850545161/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545161/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545161/results/20251123_185911.txt,2226,2407,530,1,819,404
202511231850545161,/workspace/sequences_sample/20251123/202511231850545161/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545161/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545161/results/20251123_185911.txt,2226,2407,530,2,808,749
202511231850545161,/workspace/sequences_sample/20251123/202511231850545161/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545161/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545161/results/20251123_185911.txt,2226,2407,530,3,1113,423
202511231850545161,/workspace/sequences_sample/20251123/202511231850545161/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545161/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545161/results/20251123_185911.txt,2226,2407,530,4,1109,758
202511231850545162,/workspace/sequences_sample/20251123/202511231850545162/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545162/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545162/results/20251123_190145.txt,2186,2739,1181,1,813,413
202511231850545162,/workspace/sequences_sample/20251123/202511231850545162/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545162/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545162/results/20251123_190145.txt,2186,2739,1181,2,820,772
202511231850545162,/workspace/sequences_sample/20251123/202511231850545162/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545162/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545162/results/20251123_190145.txt,2186,2739,1181,3,1209,409
202511231850545162,/workspace/sequences_sample/20251123/202511231850545162/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545162/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545162/results/20251123_190145.txt,2186,2739,1181,4,1197,754
202511231850545163,/workspace/sequences_sample/20251123/202511231850545163/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545163/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545163/results/20251123_190414.txt,2178,3201,529,1,796,357
202511231850545163,/workspace/sequences_sample/20251123/202511231850545163/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545163/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545163/results/20251123_190414.txt,2178,3201,529,2,782,848
202511231850545163,/workspace/sequences_sample/20251123/202511231850545163/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545163/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545163/results/20251123_190414.txt,2178,3201,529,3,1091,395
202511231850545163,/workspace/sequences_sample/20251123/202511231850545163/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545163/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545163/results/20251123_190414.txt,2178,3201,529,4,1115,749
202511231850545164,/workspace/sequences_sample/20251123/202511231850545164/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545164/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545164/results/20251123_190651.txt,2131,3009,546,1,816,389
202511231850545164,/workspace/sequences_sample/20251123/202511231850545164/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545164/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545164/results/20251123_190651.txt,2131,3009,546,2,807,800
202511231850545164,/workspace/sequences_sample/20251123/202511231850545164/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545164/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545164/results/20251123_190651.txt,2131,3009,546,3,1100,392
202511231850545164,/workspace/sequences_sample/20251123/202511231850545164/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545164/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545164/results/20251123_190651.txt,2131,3009,546,4,1099,799
202511231850545165,/workspace/sequences_sample/20251123/202511231850545165/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545165/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545165/results/20251123_190918.txt,2097,2739,1181,1,825,381
202511231850545165,/workspace/sequences_sample/20251123/202511231850545165/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545165/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545165/results/20251123_190918.txt,2097,2739,1181,2,827,763
202511231850545165,/workspace/sequences_sample/20251123/202511231850545165/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545165/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545165/results/20251123_190918.txt,2097,2739,1181,3,1183,413
202511231850545165,/workspace/sequences_sample/20251123/202511231850545165/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545165/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545165/results/20251123_190918.txt,2097,2739,1181,4,1200,762
202511231850545166,/workspace/sequences_sample/20251123/202511231850545166/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545166/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545166/results/20251123_191143.txt,2081,3290,982,1,827,367
202511231850545166,/workspace/sequences_sample/20251123/202511231850545166/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545166/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545166/results/20251123_191143.txt,2081,3290,982,2,806,811
202511231850545166,/workspace/sequences_sample/20251123/202511231850545166/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545166/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545166/results/20251123_191143.txt,2081,3290,982,3,1165,371
202511231850545166,/workspace/sequences_sample/20251123/202511231850545166/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545166/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545166/results/20251123_191143.txt,2081,3290,982,4,1168,816
202511231850545167,/workspace/sequences_sample/20251123/202511231850545167/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545167/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545167/results/20251123_191412.txt,2060,3172,968,1,829,373
202511231850545167,/workspace/sequences_sample/20251123/202511231850545167/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545167/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545167/results/20251123_191412.txt,2060,3172,968,2,814,787
202511231850545167,/workspace/sequences_sample/20251123/202511231850545167/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545167/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545167/results/20251123_191412.txt,2060,3172,968,3,1162,393
202511231850545167,/workspace/sequences_sample/20251123/202511231850545167/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545167/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545167/results/20251123_191412.txt,2060,3172,968,4,1161,807
202511231850545168,/workspace/sequences_sample/20251123/202511231850545168/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545168/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545168/results/20251123_191638.txt,2009,3190,1005,1,812,357
202511231850545168,/workspace/sequences_sample/20251123/202511231850545168/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545168/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545168/results/20251123_191638.txt,2009,3190,1005,2,815,790
202511231850545168,/workspace/sequences_sample/20251123/202511231850545168/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545168/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545168/results/20251123_191638.txt,2009,3190,1005,3,1175,356
202511231850545168,/workspace/sequences_sample/20251123/202511231850545168/image/0000.jpg,/workspace/sequences_sample/20251123/202511231850545168/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231850545168/results/20251123_191638.txt,2009,3190,1005,4,1180,807
202511231926545512,/workspace/sequences_sample/20251123/202511231926545512/image/0000.jpg,/workspace/sequences_sample/20251123/202511231926545512/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231926545512/results/20251123_192817.txt,1981,2959,659,1,824,372
202511231926545512,/workspace/sequences_sample/20251123/202511231926545512/image/0000.jpg,/workspace/sequences_sample/20251123/202511231926545512/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231926545512/results/20251123_192817.txt,1981,2959,659,2,814,782
202511231926545512,/workspace/sequences_sample/20251123/202511231926545512/image/0000.jpg,/workspace/sequences_sample/20251123/202511231926545512/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231926545512/results/20251123_192817.txt,1981,2959,659,3,1128,389
202511231926545512,/workspace/sequences_sample/20251123/202511231926545512/image/0000.jpg,/workspace/sequences_sample/20251123/202511231926545512/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231926545512/results/20251123_192817.txt,1981,2959,659,4,1125,795
202511231927545517,/workspace/sequences_sample/20251123/202511231927545517/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545517/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545517/results/20251123_193049.txt,1967,2369,1244,1,833,404
202511231927545517,/workspace/sequences_sample/20251123/202511231927545517/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545517/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545517/results/20251123_193049.txt,1967,2369,1244,2,824,738
202511231927545517,/workspace/sequences_sample/20251123/202511231927545517/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545517/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545517/results/20251123_193049.txt,1967,2369,1244,3,1211,414
202511231927545517,/workspace/sequences_sample/20251123/202511231927545517/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545517/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545517/results/20251123_193049.txt,1967,2369,1244,4,1216,739
202511231927545518,/workspace/sequences_sample/20251123/202511231927545518/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545518/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545518/results/20251123_193441.txt,1954,3293,1025,1,850,360
202511231927545518,/workspace/sequences_sample/20251123/202511231927545518/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545518/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545518/results/20251123_193441.txt,1954,3293,1025,2,848,832
202511231927545518,/workspace/sequences_sample/20251123/202511231927545518/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545518/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545518/results/20251123_193441.txt,1954,3293,1025,3,1135,462
202511231927545518,/workspace/sequences_sample/20251123/202511231927545518/image/0000.jpg,/workspace/sequences_sample/20251123/202511231927545518/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231927545518/results/20251123_193441.txt,1954,3293,1025,4,1169,749
202511231935545590,/workspace/sequences_sample/20251123/202511231935545590/image/0000.jpg,/workspace/sequences_sample/20251123/202511231935545590/pcd/0000.pcd,/workspace/sequences_sample/20251123/202511231935545590/results/20251123_193745.txt,1050,3487,286,1,827,366
